appmetrica_device_id,split
8454514516475506053,train
3083006523855660396,train
8823223934522616541,train
18360262052225443642,train
171986713353536629,train
16771997101582658888,train
12914463666100219208,train
13535301249402685958,train
472901383858049443,train
9563935714682453560,train
2677464053791204487,train
11212000902211994400,train
571623167203756892,train
17330271820568651129,train
608058121013575447,train
9574263041087041077,train
5264760580352619501,train
1255582290649840200,train
13772429159596575965,train
3240633765435925066,train
1134574045577749845,train
4289728199791292667,train
16593692790616708779,train
6807499410151378015,train
5134772092213156178,train
15434735982647417897,train
12802851433601185137,train
17436442671169295950,train
14913878803837492485,train
1709378072431515855,train
12762768110622836922,train
6184616617767981279,train
6640416385711349853,train
2646184089352028221,train
9352166756034787635,train
4603396460566405664,train
3153660441194416885,train
8971290757778898145,train
4572421923700004707,train
17686476351058203164,train
6924010859560091433,train
8857353734246830840,train
434073506827070339,train
5805122082146729879,train
12886915608622849459,train
17596441833276445035,train
1524738206341757485,train
8722970111976884339,train
7591494291252667661,train
2405984276810834658,train
13084445192440234815,train
14662003998558126853,train
13132681524986299735,train
9608603489722802332,train
10658258790874476986,train
9891075992032157686,train
5681408033994792637,train
15426405646873403454,train
7846040320288864133,train
3829434826044485821,train
9872810694729027494,train
4414936804438516375,train
14694060292740646661,train
3658458554288445931,train
2989041675628974944,train
1149822932191957667,train
12631774068109592196,train
13262921214954865847,train
8319364985378508133,train
3999089209334566176,train
18265808186986836785,train
75625783920890112,train
10460148888959490096,train
4587793106208736371,train
16659671673777196038,train
5517452283075101582,train
13663731820702105050,train
16744890456534346847,train
1824437051304951245,train
17586868487967947393,train
1431323079535336954,train
224733019968453478,train
1044936542743512214,train
2779977984817135576,train
13697135561296149338,train
6738443985372470032,train
106028227088364010,train
5703499386632472666,train
11442753713453181382,train
15475379947182526096,train
656286008871438560,train
17174380702755307964,train
1974457464875608095,train
1053997690246236968,train
9394715071656348620,train
15496152587310527660,train
13968556621915076012,train
2166624100389445706,train
16630299206387129595,train
6891096185541243230,train
15394642887085210018,train
2259435573999238316,train
15611367286303857052,train
14422530406397126903,train
12504657628450385151,train
8010317900540170859,train
13397240847721481810,train
15228836399664843938,train
14191265047697670210,train
17843717721277724660,train
11553955432521302540,train
7639108280144167619,train
11221799774005680175,train
7542285894485064747,train
9520808864009284395,train
11947840642538217309,train
18400717473146270093,train
4458820563987831134,train
219592704399841408,train
507703714699403939,train
9057998291432753521,train
5336651484691511573,train
2114509212179838856,train
3403304379308534755,train
12993735673915994935,train
3047372833081305628,train
13298744630158987514,train
4815624485529109402,train
9183743192239154800,train
12492333371554804037,train
8334132301226631899,train
2668966211164103653,train
854921585710276650,train
10343233432823758895,train
13396093651215752374,train
17828280322674329187,train
15304035705039545212,train
7387792312476877604,train
18360775294739119013,train
18006411426702701341,train
18446591882481141392,train
4851192199147105573,train
7803961847927467978,train
4401782918130056937,train
12054310988787558610,train
2560736803257513839,train
4747396175217037243,train
8007378826923374221,train
9756899903451129047,train
3863977911533933394,train
17244096556889750197,train
9948285762588237122,train
17564233339581111195,train
13767251230724807144,train
3620980505118749160,train
1793039772501837843,train
12901091035145160931,train
5224249523455689644,train
830917221608242380,train
10882402641515328215,train
17642711549575470051,train
3112098863088137373,train
2424587822013575369,train
6122821374372949778,train
8783352645079883918,train
4541024084657445674,train
5698527170954241791,train
4635127352758448747,train
4763974031370132959,train
10007020811145048744,train
1290008653362847155,train
3801925908446935354,train
7946340796878174520,train
10793381518034703395,train
15974932150109678768,train
14721780205467004103,train
13616748974619842111,train
6354001823763063738,train
12756002008188000739,train
8675426636608844535,train
13726468364437986068,train
540343409023770531,train
10817300366514446281,train
5718909864143917286,train
14566593189069248555,train
12496453439378968910,train
11531816967902972114,train
6541960697224923951,train
302482885712464062,train
11922855857504070122,train
10874896577493679719,train
12073476734068806723,train
7806790060481932696,train
9955208486374936308,train
2140368920949915101,train
358483509602421710,train
16703936437068572069,train
9255860447226862385,train
14273799108910882197,train
9306088176295970141,train
6387239238901554749,train
15126796269965994390,train
17514200385256396225,train
17405467178378756574,train
16560858947652625724,train
13324927429813663811,train
18293100446694495802,train
3298579389885339786,train
1800826480085024568,train
2237958728278752986,train
10950724041857382325,train
1555101254486500306,train
1472756708145880030,train
9645434143384879869,train
15486200075408585946,train
2870031218344952561,train
6371953891589758931,train
579800523619087081,train
5545703393985632625,train
2654714894125155331,train
7909502433047397009,train
8550794688238906356,train
558191176850228728,train
17859282330553107942,train
5417664391296584365,train
5532755907029625110,train
6492930732544223505,train
18069152504051093765,train
8896655532458419920,train
17131201599431808997,train
13340520984390163627,train
10486443965504793251,train
16127739490019819265,train
13779448971456213944,train
3543966597105818962,train
11508695300174709415,train
10078802988416985893,train
16428142147168245216,train
442339412535170085,train
5666879950096043141,train
4726374037583756156,train
368462155908942656,train
10943227942355866568,train
15260079806567284429,train
8780067317878762253,train
14420256858208856597,train
16544472117635516987,train
6186625076958752552,train
4374628749755778187,train
13876459945158076703,train
16940743532263305968,train
14004798206918104978,train
12544917061026770332,train
7655626806131490525,train
3217288094285842041,train
2027612254262602992,train
13766254375360130247,train
12396495811234927536,train
11727743453958595141,train
11296877143540159287,train
6695172283643516790,train
5432662835515269054,train
1041107187832449198,train
5378280453735720469,train
682097037288831921,train
9003360004846832201,train
2502925199268218596,train
6468657942230861983,train
9291630459889527737,train
7266298579065195121,train
10781658928981138935,train
13581921358400060542,train
12699676345402414587,train
7158849001246608281,train
17360006001496627546,train
15969037708848386938,train
17493731186275546820,train
1419876606746182691,train
16162097996136308379,train
5507910589295552973,train
15539019230115242359,train
14275846077102022874,train
13226662041249693774,train
486803965545612434,train
9994936200396438070,train
9783425709551105569,train
17494024372789477644,train
11615985547132091761,train
7643985470744396391,train
10792914894120808701,train
2887718829673061856,train
15888344551433723425,train
1993288886561099539,train
1058744267078963282,train
2281009583276968731,train
11556163048296475488,train
10314918807246800288,train
14897556770186220534,train
8514194212200578162,train
15727283565050484610,train
14087651786786487348,train
8113074707912557797,train
15428729310754911073,train
5994893840446717489,train
5794222266746694331,train
12133961615488165435,train
1749768403987549361,train
14192201516050018767,train
278818151126671982,train
11777042201106390939,train
15159804906949676948,train
10488115684277639449,train
7718838316126820601,train
4226444165372042686,train
18087790816304980551,train
8934996649662282989,train
4540901114404666878,train
2330282573259836407,train
2173067387810665948,train
11991048066736078680,train
3036681241688226601,train
15475880398199270719,train
9235181266564490597,train
11777181658266347012,train
11541936037322603862,train
13764482735668600351,train
4946056585527533426,train
9878658648162805176,train
3222707311144955207,train
2572187502929068997,train
6272190129296646946,train
14878202722105530105,train
863150606662508476,train
5341404779931121355,train
1418876537968345404,train
4146887711415619700,train
14427051554914065,train
6534641211260060973,train
17575995751679514893,train
6069531780140155679,train
2597622934481582296,train
2303796228059346374,train
8422072394285857527,train
5769506680672122523,train
1570066394832744472,train
13193897180698719866,train
3017328056869740547,train
10386125246426964346,train
8370116658489046820,train
8946226319157153783,train
7554895156382966533,train
7630046387187731200,train
3450739805257112229,train
611300944033795241,train
5538842724868155428,train
7402035601290999998,train
8326242714998951908,train
3830170596023464176,train
8266870563909976997,train
15700207877041559354,train
1507412059541252994,train
18057261084325881266,train
10147215062410322417,train
15257665059636742621,train
2731347999074139610,train
10802300113281515365,train
15123736607738513021,train
9494306221798573447,train
1973510793278403183,train
9847989210758387157,train
16989507845350861370,train
445969514523654841,train
16502185550193866970,train
10779562181175797487,train
18085290297984722324,train
12411150777585092957,train
15925691751811994335,train
18387150751763270281,train
7418964163393299969,train
17643159329834598845,train
5847991629173168625,train
8606451627126288867,train
806576141655239372,train
8877830836998980717,train
2797885254564751143,train
11336794586596672165,train
4276146071761578853,train
15941923296878716237,train
10035317340448845692,train
5918607312822304427,train
3755112986282221772,train
7472433137227801742,train
14238349397270463920,train
15387639484388824687,train
17068652307134146917,train
388303693993843761,train
12584460692791324401,train
17101407201354447097,train
17487890123872191615,train
3369026017779972897,train
17814965333192385872,train
9931622759706034410,train
17413558434104507463,train
7823815377585698586,train
7678276731074060693,train
12068150256384578525,train
4546392413625324197,train
13255489770925654970,train
18337951932696017494,train
15021784770717776145,train
7546431953158869614,train
1424064507583232099,train
13960290684796542673,train
16766729001629148154,train
10231836280704960560,train
6639537555280320172,train
6341862862780674757,train
7731889007326272035,train
6340765507815060297,train
13081880402800781820,train
16640561715763842948,train
6521108222844845517,train
8149651101056734815,train
8798482804295672282,train
21620008659409053,train
3440399631883168727,train
5083093788045770162,train
15934107436722139698,train
11237012536244905506,train
11825063956259252927,train
1101253656951358628,train
9823825701490982497,train
17859751332555703602,train
6187674790388759221,train
13306125297447038341,train
9440880424956375797,train
1939781888047613952,train
998845348900758284,train
124599259322317371,train
4689832368500042561,train
5097447297975338121,train
17166838700833402052,train
5091954965964718593,train
3098558729065813259,train
15916937680511860552,train
7134915493569457018,train
4189618471363723246,train
16179870194873394318,train
2731816619878406017,train
9767798570255165568,train
13846797872393127502,train
1626895602144358602,train
17780329464181678385,train
15758389841737173227,train
5995968023298410326,train
13232765476806868012,train
17227501861351908567,train
8592614233270947668,train
4842105818714154015,train
8186076939849662705,train
9782884211717314886,train
15871495875316900749,train
9589541694778142004,train
8012910831235715498,train
16891392725700278606,train
14803141559404068493,train
16661857207031511469,train
3324161950540559668,train
14982366393608999751,train
5502402562387927747,train
4400770315758479965,train
10809939269369906259,train
358888507675288250,train
11580711756675458658,train
9763787017608663919,train
7604086212930391265,train
13990478719940215608,train
2471331098678275991,train
11830240580106649209,train
15527289106342502851,train
12523778299734150588,train
4575712103629099230,train
8873371187370388632,train
1817604519591163230,train
16167965716719041270,train
9677232445611555715,train
8088073200690380057,train
13215700961791741373,train
11432799614110417575,train
13580313096053763934,train
13157837206318193476,train
3097921985460850551,train
1557998126555857713,train
9846280501574488254,train
11352086421708703222,train
7411657426821522899,train
6627337359671408117,train
12605544329904799089,train
8866760465468064604,train
13519542897545558849,train
17042819786175455252,train
13528525361254429290,train
6806613151385954953,train
15872470820925888262,train
8983564295098323605,train
10757737624564842077,train
7438694692604976895,train
1046093617381941778,train
9203957903611258368,train
9918624189421728468,train
18206280573520382460,train
10339041278098113850,train
15563915236328011704,train
15276074864077843083,train
10150341938318289798,train
18391891748881268094,train
13314813522311424602,train
5472968275571180770,train
12752513138021257569,train
1339048690346686198,train
15960409760099920184,train
1041476216883213010,train
4056772433372970128,train
12339824775279951040,train
14761666033278985957,train
215878514839950766,train
10349644385324489758,train
12593666809526779888,train
18037667311180095159,train
11478535801624071323,train
16573814914129725830,train
5453155456617365303,train
10810544783589596247,train
16422633025925885636,train
996277261885567702,train
7709585408467073355,train
3989002256246929094,train
13857655375444206059,train
1922053101684444063,train
13621926880538711466,train
15951414322242225396,train
8176701722386510253,train
17481478909709480495,train
1412576063388732034,train
18227319791145266397,train
15860082985147878164,train
8546688004933828083,train
8266764320550454070,train
17167981806371789296,train
13338881994877629449,train
913322742448525772,train
3790164755491605841,train
6035461538119575442,train
14629436985094494761,train
10102252808815325933,train
18362641024619226571,train
12728051869839245709,train
397152468831896462,train
18043316706534910932,train
18199161489313133298,train
9216081189357353859,train
14244745582247133633,train
9253424369671047618,train
2564423377566299812,train
2255700991746506135,train
7472641763809477753,train
14727303490162034723,train
7938678823829389009,train
14884948326986715644,train
14797677090277345681,train
7845231020467788932,train
11541910263334030153,train
8773526409743641580,train
8514857364762152072,train
16449897874813186345,train
2636844930440536694,train
4513190473801452095,train
2557939338822701120,train
5032039349756903874,train
11724828887670051391,train
1322552035128447510,train
16575925151287191665,train
8710632770119846439,train
9441030266211429520,train
14287584808124947171,train
4281390730190316365,train
7313330884600922551,train
7182261499771407780,train
10870456871082677426,train
13012955043256303530,train
4564477630739857811,train
10094486741384115918,train
16604332887853263072,train
4891864754023390045,train
113406776950794109,train
9070374047747350728,train
11416413188775740814,train
13791160166370998720,train
1114669709457907910,train
16419524662762749652,train
258800071806717184,train
12930807410297748566,train
16352758377640013092,train
499404481516029029,train
16378527966889424005,train
9496194274169157904,train
13153210309666262926,train
3015166194767159932,train
16908001006419706736,train
15122066509475088417,train
14237875791096640491,train
14560337831126096793,train
10298444273677572228,train
11014695898025687368,train
8683268468668562129,train
461237134183762449,train
15155940028653778103,train
15804491189183086768,train
5511005770969788624,train
10134841168197803181,train
13965407976988723050,train
676517892502846215,train
4248173153833988000,train
15797667835316666868,train
12114663733068931311,train
6671883679347211866,train
11146682736830243599,train
899479864435837846,train
8629757122316086773,train
1589688453050752414,train
8643211198337473797,train
177052699402694126,train
6922913940487148191,train
12807981726485884218,train
1610993287479666602,train
9118638320308841994,train
16062045743279573944,train
6581083291367648832,train
3961357604007635557,train
5786348656455595669,train
3216576467590830643,train
17838493312741637535,train
3254152616356953361,train
10703156611051097175,train
8398671447760601952,train
15118707453587369141,train
15932299234277090710,train
563623434459487170,train
5682256661317198586,train
8440699967854649934,train
11943167921846783267,train
10489325684332764190,train
3852266405910271650,train
6420292392815405446,train
11707097544257361300,train
9906123564214572209,train
16995437864161160775,train
17950203179559175112,train
1276568708835004458,train
6903547604607596821,train
9116507891049255029,train
11318694504017264326,train
9112396649008778864,train
17027265460730994815,train
5015523993966164443,train
18171710809775110850,train
574624220527265529,train
1515998983011422773,train
8892736721934570688,train
12196311142013051284,train
1462857176696259876,train
6607786292022062627,train
9225739412158846880,train
17558192867971637012,train
6556045870643667134,train
356821975554405485,train
16475990764728033262,train
17995662687174298755,train
4341278331204658472,train
7573954571145606543,train
2831088654015992720,train
12077474302459445475,train
15940152266967624656,train
5392003917586654167,train
9585870119477582985,train
2111240321223133786,train
15156440593676191154,train
17726485588074843633,train
15725021044368814224,train
192617284381221638,train
8811894315078430408,train
10401014933972895470,train
16325294686689324858,train
6119365269790680368,train
6532762386780716782,train
7188769577381838639,train
17155747174842582021,train
10084641485771480179,train
10868244069354346,train
9350953369925826813,train
2341611551623531523,train
17325060431179248229,train
11303101133963035963,train
15984998086077357839,train
1735734777796958538,train
898294361879601866,train
14739123290595039672,train
6677206186087477551,train
15528860463666701644,train
10206570230506197878,train
8233010288410279218,train
14828664160772528588,train
14323564600696780148,train
2728827018873330127,train
10958396848487172969,train
2928918273705588798,train
7625544499963884133,train
6923790623982770424,train
3640111458658483721,train
14951197459352112740,train
5258802923490130756,train
2147681699966307620,train
2234773925449070770,train
4251890680583103922,train
5339566144533797639,train
18003718861107833085,train
6407334790039649188,train
13592033077673692303,train
12746876403063965974,train
11841607468962682789,train
11011547025368863360,train
6454229636158703821,train
9073602347347316970,train
5918855543638993052,train
5764649833762564526,train
10707893964302328252,train
8699277936585370827,train
17586111214504032460,train
18332974597609714378,train
6211298074168670583,train
16652776597851839475,train
6429677642111602474,train
8104899138972765972,train
4917292661788384249,train
8969677354619263211,train
11824873463699455383,train
14740106710069741641,train
16307895649926236657,train
11324139377716492948,train
10124068228414475572,train
13858838417375210036,train
6038011686544326655,train
8528640412175650817,train
14913330438514937294,train
14952074875138826983,train
6242866358118092332,train
1671483449901575979,train
14374832910847323021,train
11888028175394752232,train
8005214663514833310,train
7994945234134945521,train
16759469617475924810,train
8046297422713898061,train
13897025174491507730,train
14468155235754541544,train
6484203695210591121,train
13642614740837370128,train
12678075693469260672,train
9334602704644420654,train
3394707855222292318,train
7073494959350107901,train
14071541526667184002,train
4328277305416458254,train
16384340745869591548,train
1733881879832173986,train
5651862175636178667,train
3009052906315291980,train
17238667022352224818,train
9252645414183065256,train
2333456391113899165,train
14188899215079838822,train
5519386109826238902,train
15370167505777042606,train
60151121109740316,train
16798166509418832903,train
2136182734175189164,train
1815700065046251766,train
12828761974041716665,train
10770675293448679614,train
7359317361422412420,train
12761581259025696744,train
11383194769393223397,train
792813363537398060,train
8691526567231868655,train
3909888032660697064,train
5010955000714266878,train
348520121822561851,train
2110467711971170000,train
225484458592521611,train
2844621198965743134,train
4855031965396736864,train
13173287132171254140,train
10915843266207437085,train
14241017988267333761,train
2366451127985866240,train
14259152871155730021,train
5284978333267834435,train
15406265706887667560,train
7471478749871566276,train
4049291956546404417,train
12086336201333358876,train
9585278468221262429,train
10551810328712084191,train
1182874525264813153,train
4441941680399134677,train
10515883844526052114,train
10495621890596871540,train
9497059201020761707,train
6393182289041544958,train
10754698932090608879,train
16697961009184748263,train
8909672943218817780,train
5704685199359325784,train
17085902010863959784,train
17458203219197269340,train
3283877908408164962,train
3806067382272455836,train
9933943474366781577,train
8249644272618883227,train
6133898370943552889,train
8350977084675525229,train
4158222012047832540,train
306785815198399864,train
16364557932471197969,train
8324796879749641934,train
15927024806022008204,train
14269801881086266076,train
205117873360542872,train
18104747362855438939,train
11662603475182419938,train
8953602463812865828,train
2570090804683748060,train
9485667277216252880,train
2088372447278933220,train
647154764925060068,train
7290614949675888283,train
11164477542126836435,train
9711624802758385145,train
12083140795599818128,train
11169774729310454770,train
16109497099140317222,train
3338098400686308077,train
17283940064429094593,train
18000101338960730210,train
16732503106680246388,train
1451701933910215538,train
13955990768638043495,train
53460738663460469,train
14521916317703257392,train
1382501029384023002,train
10683664054373664707,train
5295383961176561642,train
1179552898035595413,train
17442500191963158124,train
14016131119611799605,train
9585869140075304088,train
8347175392989905545,train
8437352359412562599,train
17538757281720396379,train
10569135738815285190,train
12880636177992502822,train
15896233439190715841,train
7556900078378655015,train
469197193754883036,train
1110578005403426141,train
7219024578325269631,train
5832911067156923577,train
4873729945565305374,train
9346774371032708733,train
7448630794896815468,train
3152656970173247765,train
2508424220306373524,train
16886965393790266247,train
9021731620637301984,train
9361793795803682148,train
1040203158954614913,train
11617959009272049022,train
9339240916611378950,train
8315090065406951093,train
9778676043814774515,train
11387940100862786789,train
12000735102406568206,train
16469927515946393024,train
15487140339004478110,train
11915814966101317050,train
782976224006041553,train
12209895958377897714,train
12077595998954256427,train
1844344440851505056,train
7169320024464779684,train
5299537615655657170,train
5387860248334113345,train
13689493894194115118,train
18172664885122621642,train
15532259413023360015,train
536323158049606467,train
252139895784937036,train
3326444934051323255,train
2337085982114614288,train
6428450075508188060,train
15557534970924865502,train
9614149697494838367,train
3573357224290246520,train
9375807094604666009,train
1271804338814539076,train
6605959199485141813,train
6000042003745577530,train
8814928469700932645,train
12985710104778378925,train
12404405247346024254,train
4518605178074896147,train
17275265874024473337,train
11856168970989323581,train
17515310778789438113,train
2400469510838681688,train
13627138710160703664,train
109193993457134078,train
5427597677811416707,train
10961306916884470962,train
17048738307456872904,train
2157248598306483355,train
8448364880932662278,train
12254300784017597420,train
5882286630294789391,train
5596998624014605068,train
1792360672588471602,train
6412171398527443086,train
7742064220963613829,train
16287035536400088675,train
6071415821803066128,train
18188828532790957895,train
5655343255064784368,train
3286831175355512385,train
3780129723200652632,train
17655467631472269445,train
9118101122348047520,train
551931780526110609,train
5841589556635255948,train
15430938744382064875,train
9939323212947036492,train
2037438337398216369,train
931942197374048592,train
8708943268976719497,train
11230293154324024257,train
13633032642503936692,train
16277222223489611056,train
5975432310342862284,train
15467982938703503384,train
483514721156085168,train
1229450190018384029,train
3915949285352018197,train
10403690153304083765,train
157373512238483671,train
6204770936095985878,train
4409086587344689121,train
326751636828644588,train
7005408372548990213,train
4252962206062015814,train
16557075161857026776,train
12934662848365369580,train
9584513668434828314,train
1215548819285057788,train
13557828961319447036,train
8270864730526734409,train
1326915451127843982,train
6166583339042411218,train
12263183842188179854,train
10361872997540000930,train
2839558889631986950,train
1335220639018504020,train
16585189237960204158,train
16069724782142523032,train
11810853832667454389,train
8454637602336150060,train
6351047924138142242,train
7629317302946608242,train
8547100022070879915,train
10552185188609217330,train
7480965695472586836,train
4524362115330990945,train
12441517253010089185,train
14647370258288739418,train
13720636304622755018,train
987024336526917143,train
1748227400729428301,train
4506297780948678532,train
4050091401397642542,train
18034849342660801143,train
5676103017044834106,train
1369642340222131853,train
2346976294644639673,train
8505328858579496313,train
13159009450921492010,train
12987777633101457885,train
6605747324643000617,train
13194631051933629284,train
11416238922333764794,train
4095598544555595136,train
8641071215437758011,train
7488541344526709935,train
11121329082293206191,train
12011060745114953590,train
18340658628733815566,train
16891571728310247254,train
14352314487627537278,train
16619041172925394783,train
6052514628828579900,train
15354505721650790670,train
18185549817032097318,train
11857900105098713748,train
12094356017203541861,train
9412764846670653564,train
5730642679059181847,train
10093576894215561211,train
5389975352519098581,train
16171231746822467218,train
6977101734546299378,train
17815024802043314009,train
16419758758496456118,train
5773563925041228641,train
1461968590311769530,train
7620170235377763626,train
639521454248435886,train
10835520003069432499,train
1101048852036166918,train
12666899900186689074,train
4899313498129892523,train
5846212198926504912,train
1729716989753369236,train
8735195968460568121,train
9544724529675203831,train
3356334010673122922,train
1068492270813011601,train
9216810136550680851,train
675836903674074720,train
15139186124592049581,train
15055029839750336288,train
10808146420509610000,train
16579874284662546926,train
2086375887080755119,train
6764417682463333411,train
17497468800545239274,train
10826984770687432558,train
2278898014419921509,train
7732050324125064382,train
18022563767535605964,train
982593383385759944,train
3195196846376150684,train
6623481567282854653,train
11338510565575981491,train
13713141350151878697,train
8209238254377061626,train
7685531202169149450,train
4173147063516433963,train
3881796647184540252,train
1319934104841706700,train
15209397136899968585,train
2888843698429317988,train
15506865566467399791,train
2610842065317053722,train
12095661668651696072,train
17912753499720751738,train
13722465525947158006,train
10562075545167804078,train
4919673918114035566,train
16188924203099418968,train
12819356551968448612,train
9072488441751055234,train
4171110671467496614,train
11766122913375195230,train
10567038978034871351,train
8313119414733641550,train
15564380177779199129,train
1590287698028090803,train
7758181556063115129,train
7220979826283207553,train
2191857300841068747,train
14711423630947314224,train
10470261473380059867,train
7380581522247277028,train
5989908107702093084,train
4257704430023093281,train
3605767500589509708,train
1020277611670270455,train
745320405383345677,train
7992403670030316660,train
2294185126352976687,train
6740572345232287366,train
9899160137461089025,train
15979254920595512141,train
3885039956302842507,train
8697805956817787159,train
17024751768903915724,train
4909510773528614099,train
8597193512638094590,train
4523749981215914906,train
6081424867057171115,train
11814216867076595065,train
3517235202608998335,train
4390692341479454450,train
4669727769352905788,train
13667811479469438429,train
3268064211715288516,train
18306243399628882279,train
11757330094003814613,train
2783239062487917203,train
2657215105946913070,train
14655012263617117272,train
4308806131400594817,train
1720808597954725117,train
17656267094924477165,train
9639499870865857734,train
6586173731891043238,train
4118527692594570887,train
10837093599496303051,train
12214242276913510061,train
5658367887686265443,train
5214454405843146296,train
13035468509500191018,train
6424765421972990505,train
2968962623260339709,train
724522226850364764,train
9940591511224798554,train
15168152895527546070,train
4363024689188701844,train
4529409931152392038,train
12618008434982629931,train
15378608077065147041,train
4591037867024637303,train
1244872168493987255,train
9165044117168809076,train
17981470754969042452,train
8909591940622643431,train
10099350365977556743,train
1844570636796274957,train
5029924593751358310,train
7128933249221213416,train
965262222921281563,train
4371200573887430711,train
6550326719904748042,train
18357968788684895996,train
12039088292146243539,train
18064971038476085898,train
16948170293303461767,train
9990358736294318567,train
4880103988051500994,train
6596380122177123013,train
15271531593055907981,train
2259729953994209641,train
5748980033815516198,train
15858687458883247503,train
3227417103930061359,train
4390700448748650382,train
17576012277785429926,train
7029800485755474520,train
12625168881010414822,train
10447922802043122409,train
5936654737749745525,train
13529854067350120383,train
744711972522257310,train
15644343955139266236,train
14269201239287732797,train
18169776000301731837,train
17763033467270289837,train
16342521502511255687,train
666980033981847646,train
15235482260266271370,train
906886152221806768,train
18148920690868470024,train
8899992078686580258,train
9538466106678171915,train
15838439594097660717,train
2221450966562165380,train
15148994544449745040,train
3416631261252885254,train
11916133638537699902,train
7685304088658315581,train
8274579117242374949,train
6717446494930670201,train
8369432746280062741,train
11724173349726092289,train
9889796003373791906,train
81540524286388598,train
5846921029087004337,train
18395339711083331382,train
6421243925677691233,train
17561087555680066165,train
6367660838443154187,train
11506652726660018685,train
5351151376761470721,train
5097125192332000199,train
7872912135733135288,train
12680315011517220767,train
9881387834312685187,train
16218866593691503596,train
9052553806807371841,train
15787879956484505900,train
6457023075372681538,train
5344310785816979707,train
15409422547722523552,train
14304704250242242432,train
9447910325814572366,train
7212307182279005465,train
567948459856814958,train
12477044683189872185,train
15604748501812602734,train
11183410673542287073,train
111632824277603376,train
7274148153171902399,train
11563038389091362369,train
10593642920461893164,train
13940750753796744931,train
17386783411136484167,train
14057688506989597770,train
4565479899549886690,train
6250331081447844933,train
10176284032191902451,train
12118594639781001768,train
5728523722594777699,train
12643570976318783653,train
4423750791736038403,train
12650882306162784813,train
5595630841814349336,train
15801889274749631276,train
16635487003319932756,train
4678278934960263979,train
7364573984509754198,train
16562840677659660432,train
6882043036010414546,train
8057709146766953001,train
7954003663003834963,train
12688434680650091756,train
299545482331040830,train
14033640820784887247,train
16059870594321349270,train
18314051588111433642,train
18362005500602766349,train
16203388955575960915,train
5116576255456305427,train
5809184097751751537,train
16523021169010875361,train
1396038874634297332,train
14422326430644534698,train
17370862442183800316,train
2482049544876410448,train
16419668206881812122,train
15010983554039178475,train
6705096286369098727,train
12811762073360956771,train
10721099787301108895,train
4358918581250948230,train
4949158709243710290,train
13548799956727615847,train
1854968240180550855,train
16744479544625968052,train
9319217346236398018,train
12339858227480003054,train
6619690564422699657,train
11470705017784302224,train
18161028624301053834,train
8180168312801575110,train
7557516006924350641,train
8757562233591367163,train
12052854406835972055,train
13705743002853102468,train
222976879746608071,train
985480016799998379,train
10476363528077692383,train
8900024134920949687,train
7628639683544690767,train
9045404907111459745,train
8527296592096187004,train
2520466239550918521,train
2017721071429424923,train
12105080538820463795,train
18443726638438684787,train
4141176990284638310,train
3267572281723166982,train
11215679788597331672,train
3062004145002622806,train
6426132565753811038,train
18269872168777462766,train
5485478946170371758,train
16342077882180963039,train
13501153494784254771,train
16799966176131016825,train
12110878578080639100,train
3832542404033385701,train
9776982395250688802,train
14926290641645617259,train
14494899089648522634,train
11029100545152247971,train
2219496287467070730,train
5386291963411325747,train
59836369872805066,train
7211236179244653529,train
17035732350477762321,train
10291879397442058133,train
10000833103973120938,train
6644515796566544037,train
813049802507313942,train
4714697248863367939,train
14968717440305047530,train
8511569341754317799,train
12440287184791154500,train
16153124374036123144,train
18235778931731223012,train
4110353003163977771,train
16937587927860963730,train
6760216654446667375,train
16979017368644043088,train
3955503604175564888,train
8735656100231370510,train
10801202243614042543,train
981949120651250605,train
10393479109581968237,train
1190507333306387709,train
17284903918306587404,train
12013742673945610472,train
5709349671195068177,train
1388625196823485084,train
5990412593997960350,train
5007722449859110418,train
3797905599393009496,train
10597692130801479445,train
1472509033419584424,train
15576253086759403285,train
5099585979152917350,train
9520114350785700724,train
13690570783761656614,train
853996335260925296,train
12694034185450454270,train
8056907361303843489,train
6595984982938190498,train
8853818841648565150,train
6360516145327472808,train
6529436198077970611,train
3671391332214490905,train
478832161942148768,train
7113925817852826804,train
4173156176117345794,train
13839790118559376506,train
3338554454188134366,train
16588068527190454596,train
10469140409170260201,train
18400564860053679390,train
15336108092812895239,train
5174562298546592370,train
3924596757520963371,train
8498891904076299328,train
500717114851179881,train
2035112866553294710,train
6692334289041195418,train
4481164785109404592,train
3483812475565770552,train
10383569193143182940,train
1763334348434810925,train
7428927106324356964,train
8612762727275065290,train
2463970542598722791,train
1189649957420655718,train
6335197476410187904,train
13280080309068771862,train
4747129350616453796,train
18025677340142056448,train
1649485687128023124,train
7361364773581804450,train
18377445181926999122,train
3980516446579518053,train
7757825441601635473,train
8326394813217564063,train
16906659212734907554,train
15042504683307234953,train
3146593934281726130,train
4702472758195875605,train
10739761251479441913,train
8908280479378198632,train
1428365025853342676,train
5038878647747820333,train
18017255157176290660,train
17417455364046757563,train
3347403023965199785,train
14302089183289606878,train
7290885333423926055,train
209671196510893987,train
16193983821079080612,train
9684259144874750142,train
15246139216963668720,train
6971072213267282616,train
9349124098691321901,train
14601679001115343861,train
1637520721660627916,train
8922615456979643346,train
855427307343682853,train
9691022185921742906,train
17006250633887076227,train
17161516795687110293,train
16504799229086640900,train
